VariableCode,RegionCode,YearCode,AggValue
rgdpna,CYP,2009,22956.91601562500000000
rgdpna,CYP,2010,23263.44726562500000000
rgdpna,CYP,2011,23357.34765625000000000
rgdpna,CYP,2012,22685.09960937500000000
rgdpna,CYP,2013,21369.53710937500000000
rgdpna,CYP,2014,21089.28320312500000000
rgdpna,CYP,2015,21503.09375000000000000
rgdpna,CYP,2016,22537.80078125000000000
rgdpna,CYP,2017,23491.50781250000000000
rgdpna,CZE,1990,194882.95312500000000000
rgdpna,CZE,1991,172247.40625000000000000
rgdpna,CZE,1992,171374.89062500000000000
rgdpna,CZE,1993,171480.98437500000000000
rgdpna,CZE,1994,176469.90625000000000000
rgdpna,CZE,1995,187448.81250000000000000
rgdpna,CZE,1996,195364.42187500000000000
rgdpna,CZE,1997,194202.67187500000000000
rgdpna,CZE,1998,193564.29687500000000000
rgdpna,CZE,1999,196337.76562500000000000
rgdpna,CZE,2000,204714.98437500000000000
rgdpna,CZE,2001,210669.67187500000000000
rgdpna,CZE,2002,214150.96875000000000000
rgdpna,CZE,2003,221866.81250000000000000
rgdpna,CZE,2004,232752.84375000000000000
rgdpna,CZE,2005,247959.67187500000000000
rgdpna,CZE,2006,264953.65625000000000000
rgdpna,CZE,2007,279798.06250000000000000
rgdpna,CZE,2008,287303.03125000000000000
rgdpna,CZE,2009,273505.09375000000000000
rgdpna,CZE,2010,279723.03125000000000000
rgdpna,CZE,2011,284696.03125000000000000
rgdpna,CZE,2012,282418.90625000000000000
rgdpna,CZE,2013,281052.90625000000000000
rgdpna,CZE,2014,288683.84375000000000000
rgdpna,CZE,2015,304010.75000000000000000
rgdpna,CZE,2016,311460.65625000000000000
rgdpna,CZE,2017,324808.62500000000000000
rgdpna,DEU,1950,442402.40625000000000000
rgdpna,DEU,1951,485330.65625000000000000
rgdpna,DEU,1952,530631.37500000000000000
rgdpna,DEU,1953,577899.12500000000000000
rgdpna,DEU,1954,622794.31250000000000000
rgdpna,DEU,1955,698167.18750000000000000
rgdpna,DEU,1956,752086.06250000000000000
rgdpna,DEU,1957,797711.31250000000000000
rgdpna,DEU,1958,833278.68750000000000000
rgdpna,DEU,1959,898796.50000000000000000
rgdpna,DEU,1960,976136.25000000000000000
rgdpna,DEU,1961,1024943.12500000000000000
rgdpna,DEU,1962,1073749.87500000000000000
rgdpna,DEU,1963,1103033.87500000000000000
rgdpna,DEU,1964,1171363.50000000000000000
rgdpna,DEU,1965,1239693.12500000000000000
rgdpna,DEU,1966,1268977.12500000000000000
rgdpna,DEU,1967,1268977.12500000000000000
rgdpna,DEU,1968,1337306.75000000000000000
rgdpna,DEU,1969,1434920.37500000000000000
rgdpna,DEU,1970,1503249.87500000000000000
rgdpna,DEU,1971,1550342.25000000000000000
rgdpna,DEU,1972,1617012.25000000000000000
rgdpna,DEU,1973,1694264.75000000000000000
rgdpna,DEU,1974,1709344.87500000000000000
rgdpna,DEU,1975,1694529.25000000000000000
rgdpna,DEU,1976,1778396.00000000000000000
rgdpna,DEU,1977,1837922.75000000000000000
rgdpna,DEU,1978,1893216.50000000000000000
rgdpna,DEU,1979,1971791.87500000000000000
rgdpna,DEU,1980,1999571.00000000000000000
rgdpna,DEU,1981,2010153.62500000000000000
rgdpna,DEU,1982,2002216.62500000000000000
rgdpna,DEU,1983,2033699.75000000000000000
rgdpna,DEU,1984,2091110.00000000000000000
rgdpna,DEU,1985,2139789.75000000000000000
rgdpna,DEU,1986,2188734.00000000000000000
rgdpna,DEU,1987,2219423.25000000000000000
rgdpna,DEU,1988,2301702.50000000000000000
rgdpna,DEU,1989,2391389.50000000000000000
rgdpna,DEU,1990,2517057.25000000000000000
rgdpna,DEU,1991,2645635.25000000000000000
rgdpna,DEU,1992,2696532.00000000000000000
rgdpna,DEU,1993,2670748.75000000000000000
rgdpna,DEU,1994,2736379.00000000000000000
rgdpna,DEU,1995,2783927.50000000000000000
rgdpna,DEU,1996,2806697.00000000000000000
rgdpna,DEU,1997,2858598.50000000000000000
rgdpna,DEU,1998,2915188.00000000000000000
rgdpna,DEU,1999,2973116.50000000000000000
rgdpna,DEU,2000,3061181.75000000000000000
rgdpna,DEU,2001,3113083.25000000000000000
rgdpna,DEU,2002,3113083.25000000000000000
rgdpna,DEU,2003,3090983.25000000000000000
rgdpna,DEU,2004,3127146.75000000000000000
rgdpna,DEU,2005,3149246.75000000000000000
rgdpna,DEU,2006,3265774.00000000000000000
rgdpna,DEU,2007,3372255.50000000000000000
rgdpna,DEU,2008,3408754.00000000000000000
rgdpna,DEU,2009,3217221.00000000000000000
rgdpna,DEU,2010,3348481.50000000000000000
rgdpna,DEU,2011,3471035.75000000000000000
rgdpna,DEU,2012,3488113.00000000000000000
rgdpna,DEU,2013,3505190.25000000000000000
rgdpna,DEU,2014,3581535.75000000000000000
rgdpna,DEU,2015,3643817.50000000000000000
rgdpna,DEU,2016,3725520.50000000000000000
rgdpna,DEU,2017,3805884.00000000000000000
rgdpna,DJI,1970,819.00866699218800000
rgdpna,DJI,1971,869.96899414062500000
rgdpna,DJI,1972,899.22497558593800000
rgdpna,DJI,1973,944.11230468750000000
rgdpna,DJI,1974,910.89569091796900000
rgdpna,DJI,1975,1013.66119384766000000
rgdpna,DJI,1976,1101.48193359375000000
rgdpna,DJI,1977,970.83343505859400000
rgdpna,DJI,1978,895.89801025390600000
rgdpna,DJI,1979,943.05609130859400000
rgdpna,DJI,1980,987.57373046875000000
rgdpna,DJI,1981,1016.20819091797000000
rgdpna,DJI,1982,1033.37805175781000000
rgdpna,DJI,1983,1046.18395996094000000
rgdpna,DJI,1984,1052.05041503906000000
rgdpna,DJI,1985,1049.93981933594000000
rgdpna,DJI,1986,1037.45581054688000000
rgdpna,DJI,1987,1042.58898925781000000
rgdpna,DJI,1988,1055.09082031250000000
rgdpna,DJI,1989,1027.65844726563000000
rgdpna,DJI,1990,1087.62976074219000000
rgdpna,DJI,1991,1053.40563964844000000
rgdpna,DJI,1992,1115.16491699219000000
rgdpna,DJI,1993,1169.12915039063000000
rgdpna,DJI,1994,1140.80090332031000000
rgdpna,DJI,1995,1204.70336914063000000
rgdpna,DJI,1996,1143.37255859375000000
rgdpna,DJI,1997,1196.01074218750000000
rgdpna,DJI,1998,1193.79541015625000000
rgdpna,DJI,1999,1228.64624023438000000
rgdpna,DJI,2000,1237.41064453125000000
rgdpna,DJI,2001,1259.59729003906000000
rgdpna,DJI,2002,1300.33654785156000000
rgdpna,DJI,2003,1341.77075195313000000
rgdpna,DJI,2004,1382.02392578125000000
rgdpna,DJI,2005,1426.24865722656000000
rgdpna,DJI,2006,1607.38232421875000000
rgdpna,DJI,2007,1687.75134277344000000
rgdpna,DJI,2008,1772.13891601563000000
rgdpna,DJI,2009,1869.60656738281000000
rgdpna,DJI,2010,1935.04284667969000000
rgdpna,DJI,2011,2022.11975097656000000
rgdpna,DJI,2012,2119.18139648438000000
rgdpna,DJI,2013,2225.14062500000000000
rgdpna,DJI,2014,2423.63623046875000000
rgdpna,DJI,2015,2658.33959960938000000
rgdpna,DJI,2016,2890.20751953125000000
rgdpna,DJI,2017,3008.42382812500000000
rgdpna,DMA,1970,152.27584838867200000
rgdpna,DMA,1971,163.50930786132800000
rgdpna,DMA,1972,175.99093627929700000
rgdpna,DMA,1973,190.96888732910200000
rgdpna,DMA,1974,203.45051574707000000
rgdpna,DMA,1975,209.69132995605500000
rgdpna,DMA,1976,224.25573730468800000
rgdpna,DMA,1977,230.11831665039100000
rgdpna,DMA,1978,257.29028320312500000
rgdpna,DMA,1979,209.69250488281300000
rgdpna,DMA,1980,239.76904296875000000
rgdpna,DMA,1981,268.74465942382800000
rgdpna,DMA,1982,279.80084228515600000
rgdpna,DMA,1983,287.39022827148400000
rgdpna,DMA,1984,303.20150756835900000
rgdpna,DMA,1985,307.11331176757800000
rgdpna,DMA,1986,328.82745361328100000
rgdpna,DMA,1987,353.93807983398400000
rgdpna,DMA,1988,384.69393920898400000
rgdpna,DMA,1989,383.03082275390600000
rgdpna,DMA,1990,403.33950805664100000
rgdpna,DMA,1991,410.57754516601600000
rgdpna,DMA,1992,421.80377197265600000
rgdpna,DMA,1993,420.70892333984400000
rgdpna,DMA,1994,426.73059082031300000
rgdpna,DMA,1995,435.15734863281300000
rgdpna,DMA,1996,450.44033813476600000
rgdpna,DMA,1997,461.67599487304700000
rgdpna,DMA,1998,476.26800537109400000
rgdpna,DMA,1999,479.31921386718800000
rgdpna,DMA,2000,482.37042236328100000
rgdpna,DMA,2001,484.00527954101600000
rgdpna,DMA,2002,474.14382934570300000
rgdpna,DMA,2003,510.48495483398400000
rgdpna,DMA,2004,523.94305419921900000
rgdpna,DMA,2005,522.25000000000000000
rgdpna,DMA,2006,546.11126708984400000
rgdpna,DMA,2007,578.64941406250000000
rgdpna,DMA,2008,623.88531494140600000
rgdpna,DMA,2009,616.84863281250000000
rgdpna,DMA,2010,624.09692382812500000
rgdpna,DMA,2011,625.20800781250000000
rgdpna,DMA,2012,618.50543212890600000
rgdpna,DMA,2013,614.74719238281300000
rgdpna,DMA,2014,641.72778320312500000
rgdpna,DMA,2015,625.36053466796900000
rgdpna,DMA,2016,641.13244628906300000
rgdpna,DMA,2017,580.03076171875000000
rgdpna,DNK,1950,51441.32812500000000000
rgdpna,DNK,1951,50578.57812500000000000
rgdpna,DNK,1952,51704.11718750000000000
rgdpna,DNK,1953,54914.73046875000000000
rgdpna,DNK,1954,57671.62890625000000000
rgdpna,DNK,1955,57414.45703125000000000
rgdpna,DNK,1956,58570.00000000000000000
rgdpna,DNK,1957,60736.21093750000000000
rgdpna,DNK,1958,62156.61328125000000000
rgdpna,DNK,1959,67132.25781250000000000
rgdpna,DNK,1960,71156.35156250000000000
rgdpna,DNK,1961,75809.29687500000000000
rgdpna,DNK,1962,80460.61718750000000000
rgdpna,DNK,1963,81422.71875000000000000
rgdpna,DNK,1964,88318.85937500000000000
rgdpna,DNK,1965,91902.89062500000000000
rgdpna,DNK,1966,95151.92968750000000000
rgdpna,DNK,1967,100604.25781250000000000
rgdpna,DNK,1968,106232.46875000000000000
rgdpna,DNK,1969,113091.85156250000000000
rgdpna,DNK,1970,114850.67187500000000000
rgdpna,DNK,1971,118301.96875000000000000
rgdpna,DNK,1972,122950.46093750000000000
rgdpna,DNK,1973,127982.72656250000000000
rgdpna,DNK,1974,126546.22656250000000000
rgdpna,DNK,1975,124703.03906250000000000
rgdpna,DNK,1976,132091.15625000000000000
rgdpna,DNK,1977,134561.65625000000000000
rgdpna,DNK,1978,137557.40625000000000000
rgdpna,DNK,1979,142879.57812500000000000
rgdpna,DNK,1980,142189.48437500000000000
rgdpna,DNK,1981,141242.31250000000000000
rgdpna,DNK,1982,146446.59375000000000000
rgdpna,DNK,1983,150248.43750000000000000
rgdpna,DNK,1984,156508.01562500000000000
rgdpna,DNK,1985,162774.10937500000000000
rgdpna,DNK,1986,170756.95312500000000000
rgdpna,DNK,1987,171191.06250000000000000
rgdpna,DNK,1988,171167.73437500000000000
rgdpna,DNK,1989,172272.14062500000000000
rgdpna,DNK,1990,174813.57812500000000000
rgdpna,DNK,1991,177249.87500000000000000
rgdpna,DNK,1992,180718.67187500000000000
rgdpna,DNK,1993,180737.93750000000000000
rgdpna,DNK,1994,190375.68750000000000000
rgdpna,DNK,1995,196139.57812500000000000
rgdpna,DNK,1996,201827.75000000000000000
rgdpna,DNK,1997,208409.10937500000000000
rgdpna,DNK,1998,213031.96875000000000000
rgdpna,DNK,1999,219312.15625000000000000
rgdpna,DNK,2000,227529.57812500000000000
rgdpna,DNK,2001,229402.48437500000000000
rgdpna,DNK,2002,230472.28125000000000000
rgdpna,DNK,2003,231371.29687500000000000
rgdpna,DNK,2004,237544.73437500000000000
rgdpna,DNK,2005,243095.35937500000000000
rgdpna,DNK,2006,252607.62500000000000000
rgdpna,DNK,2007,254904.46875000000000000
rgdpna,DNK,2008,253599.29687500000000000
rgdpna,DNK,2009,241156.37500000000000000
rgdpna,DNK,2010,245668.40625000000000000
rgdpna,DNK,2011,248952.43750000000000000
rgdpna,DNK,2012,249516.23437500000000000
rgdpna,DNK,2013,251845.09375000000000000
rgdpna,DNK,2014,255923.40625000000000000
rgdpna,DNK,2015,261918.71875000000000000
rgdpna,DNK,2016,268203.93750000000000000
rgdpna,DNK,2017,274271.68750000000000000
rgdpna,DOM,1951,5160.11572265625000000
rgdpna,DOM,1952,5520.46337890625000000
rgdpna,DOM,1953,5545.21777343750000000
rgdpna,DOM,1954,5972.30322265625000000
rgdpna,DOM,1955,6182.42285156250000000
rgdpna,DOM,1956,6780.18945312500000000
rgdpna,DOM,1957,7107.16015625000000000
rgdpna,DOM,1958,7430.61132812500000000
rgdpna,DOM,1959,7975.09960937500000000
rgdpna,DOM,1960,8898.77636718750000000
rgdpna,DOM,1961,8736.07812500000000000
rgdpna,DOM,1962,10355.30957031250000000
rgdpna,DOM,1963,11045.42578125000000000
rgdpna,DOM,1964,11759.69921875000000000
rgdpna,DOM,1965,10486.61523437500000000
rgdpna,DOM,1966,11666.26757812500000000
rgdpna,DOM,1967,11944.25488281250000000
rgdpna,DOM,1968,11941.71679687500000000
rgdpna,DOM,1969,13116.46777343750000000
rgdpna,DOM,1970,15417.34863281250000000
rgdpna,DOM,1971,17093.48632812500000000
rgdpna,DOM,1972,18870.29492187500000000
rgdpna,DOM,1973,21304.06640625000000000
rgdpna,DOM,1974,22582.70507812500000000
rgdpna,DOM,1975,23755.48242187500000000
rgdpna,DOM,1976,25353.77929687500000000
rgdpna,DOM,1977,26615.81250000000000000
rgdpna,DOM,1978,27186.63281250000000000
rgdpna,DOM,1979,28417.53125000000000000
rgdpna,DOM,1980,30683.16992187500000000
rgdpna,DOM,1981,31996.05664062500000000
rgdpna,DOM,1982,32539.89453125000000000
rgdpna,DOM,1983,34045.82421875000000000
rgdpna,DOM,1984,34472.38281250000000000
rgdpna,DOM,1985,33740.69140625000000000
rgdpna,DOM,1986,34929.03906250000000000
rgdpna,DOM,1987,38462.93750000000000000
rgdpna,DOM,1988,39292.18359375000000000
rgdpna,DOM,1989,41021.25000000000000000
rgdpna,DOM,1990,38969.41015625000000000
rgdpna,DOM,1991,39268.31250000000000000
rgdpna,DOM,1992,43396.62890625000000000
rgdpna,DOM,1993,46531.03906250000000000
rgdpna,DOM,1994,47602.73437500000000000
rgdpna,DOM,1995,50217.91796875000000000
rgdpna,DOM,1996,53799.10937500000000000
rgdpna,DOM,1997,58105.33984375000000000
rgdpna,DOM,1998,62178.90234375000000000
rgdpna,DOM,1999,66354.39843750000000000
rgdpna,DOM,2000,70107.80468750000000000
rgdpna,DOM,2001,71376.25000000000000000
rgdpna,DOM,2002,75507.62500000000000000
rgdpna,DOM,2003,75316.28125000000000000
rgdpna,DOM,2004,76304.43750000000000000
rgdpna,DOM,2005,83372.32031250000000000
rgdpna,DOM,2006,92269.11718750000000000
rgdpna,DOM,2007,100088.60937500000000000
rgdpna,DOM,2008,103300.95312500000000000
rgdpna,DOM,2009,104278.34375000000000000
rgdpna,DOM,2010,112974.78906250000000000
rgdpna,DOM,2011,116514.77343750000000000
rgdpna,DOM,2012,119680.90625000000000000
rgdpna,DOM,2013,125515.59375000000000000
rgdpna,DOM,2014,135100.00000000000000000
rgdpna,DOM,2015,144602.09375000000000000
rgdpna,DOM,2016,154163.48437500000000000
rgdpna,DOM,2017,161180.71875000000000000
rgdpna,DZA,1960,90179.91406250000000000
rgdpna,DZA,1961,88698.14062500000000000
rgdpna,DZA,1962,55415.64843750000000000
rgdpna,DZA,1963,69828.31250000000000000
rgdpna,DZA,1964,77131.03906250000000000
rgdpna,DZA,1965,84409.48437500000000000
rgdpna,DZA,1966,79003.55468750000000000
rgdpna,DZA,1967,88286.86718750000000000
rgdpna,DZA,1968,97890.53906250000000000
rgdpna,DZA,1969,106115.29687500000000000
rgdpna,DZA,1970,116623.10937500000000000
rgdpna,DZA,1971,105517.40625000000000000
rgdpna,DZA,1972,128996.50781250000000000
rgdpna,DZA,1973,134570.65625000000000000
rgdpna,DZA,1974,139641.46875000000000000
rgdpna,DZA,1975,147777.65625000000000000
rgdpna,DZA,1976,156923.20312500000000000
rgdpna,DZA,1977,171693.51562500000000000
rgdpna,DZA,1978,189161.67187500000000000
rgdpna,DZA,1979,203306.85937500000000000
rgdpna,DZA,1980,204914.21875000000000000
rgdpna,DZA,1981,211061.64062500000000000
rgdpna,DZA,1982,224569.59375000000000000
rgdpna,DZA,1983,236696.35937500000000000
rgdpna,DZA,1984,249951.34375000000000000
rgdpna,DZA,1985,259199.53125000000000000
rgdpna,DZA,1986,260236.32812500000000000
rgdpna,DZA,1987,258414.68750000000000000
rgdpna,DZA,1988,255830.53125000000000000
rgdpna,DZA,1989,267087.06250000000000000
rgdpna,DZA,1990,269223.78125000000000000
rgdpna,DZA,1991,265993.09375000000000000
rgdpna,DZA,1992,270780.96875000000000000
rgdpna,DZA,1993,265094.56250000000000000
rgdpna,DZA,1994,262708.71875000000000000
rgdpna,DZA,1995,272691.62500000000000000
rgdpna,DZA,1996,283872.00000000000000000
rgdpna,DZA,1997,286994.59375000000000000
rgdpna,DZA,1998,301631.31250000000000000
rgdpna,DZA,1999,311283.53125000000000000
rgdpna,DZA,2000,323112.31250000000000000
rgdpna,DZA,2001,332805.65625000000000000
rgdpna,DZA,2002,351442.78125000000000000
rgdpna,DZA,2003,376746.65625000000000000
rgdpna,DZA,2004,392946.78125000000000000
rgdpna,DZA,2005,416130.62500000000000000
rgdpna,DZA,2006,423204.84375000000000000
rgdpna,DZA,2007,437593.81250000000000000
rgdpna,DZA,2008,448096.06250000000000000
rgdpna,DZA,2009,455265.59375000000000000
rgdpna,DZA,2010,471655.15625000000000000
rgdpna,DZA,2011,485333.15625000000000000
rgdpna,DZA,2012,501834.50000000000000000
rgdpna,DZA,2013,515885.87500000000000000
rgdpna,DZA,2014,535489.50000000000000000
rgdpna,DZA,2015,555302.62500000000000000
rgdpna,DZA,2016,573072.31250000000000000
rgdpna,DZA,2017,581095.31250000000000000
rgdpna,ECU,1950,11959.99023437500000000
rgdpna,ECU,1951,12202.08593750000000000
rgdpna,ECU,1952,13613.98535156250000000
rgdpna,ECU,1953,14086.55566406250000000
rgdpna,ECU,1954,15422.92089843750000000
rgdpna,ECU,1955,16132.74414062500000000
rgdpna,ECU,1956,16671.64843750000000000
rgdpna,ECU,1957,17298.67578125000000000
rgdpna,ECU,1958,17771.72851562500000000
rgdpna,ECU,1959,18621.48437500000000000
rgdpna,ECU,1960,19653.29296875000000000
rgdpna,ECU,1961,20660.41015625000000000
rgdpna,ECU,1962,21676.72656250000000000
rgdpna,ECU,1963,22133.31835937500000000
rgdpna,ECU,1964,23772.78710937500000000
rgdpna,ECU,1965,24551.36523437500000000
rgdpna,ECU,1966,25151.27734375000000000
rgdpna,ECU,1967,26878.38476562500000000
rgdpna,ECU,1968,27961.51953125000000000
rgdpna,ECU,1969,28613.72460937500000000
rgdpna,ECU,1970,30461.39453125000000000
rgdpna,ECU,1971,32378.21093750000000000
rgdpna,ECU,1972,34002.83203125000000000
rgdpna,ECU,1973,38746.46093750000000000
rgdpna,ECU,1974,43089.35937500000000000
rgdpna,ECU,1975,47817.19140625000000000
rgdpna,ECU,1976,51354.32031250000000000
rgdpna,ECU,1977,52178.47656250000000000
rgdpna,ECU,1978,55156.20703125000000000
rgdpna,ECU,1979,57215.76953125000000000
rgdpna,ECU,1980,59337.71875000000000000
rgdpna,ECU,1981,62668.26562500000000000
rgdpna,ECU,1982,63053.57812500000000000
rgdpna,ECU,1983,62841.17187500000000000
rgdpna,ECU,1984,64490.92187500000000000
rgdpna,ECU,1985,67028.64062500000000000
rgdpna,ECU,1986,69351.03906250000000000
rgdpna,ECU,1987,69171.35156250000000000
rgdpna,ECU,1988,73245.86718750000000000
rgdpna,ECU,1989,73982.55468750000000000
rgdpna,ECU,1990,76705.05468750000000000
rgdpna,ECU,1991,79996.72656250000000000
rgdpna,ECU,1992,81688.10937500000000000
rgdpna,ECU,1993,83299.99218750000000000
rgdpna,ECU,1994,86847.11718750000000000
rgdpna,ECU,1995,88803.39062500000000000
rgdpna,ECU,1996,90341.24218750000000000
rgdpna,ECU,1997,94251.08593750000000000
rgdpna,ECU,1998,97329.82812500000000000
rgdpna,ECU,1999,92716.99218750000000000
rgdpna,ECU,2000,93729.27343750000000000
rgdpna,ECU,2001,97493.09375000000000000
rgdpna,ECU,2002,101487.17187500000000000
rgdpna,ECU,2003,104250.53906250000000000
rgdpna,ECU,2004,112810.57031250000000000
rgdpna,ECU,2005,118779.72656250000000000
rgdpna,ECU,2006,124010.18750000000000000
rgdpna,ECU,2007,126726.13281250000000000
rgdpna,ECU,2008,134782.28125000000000000
rgdpna,ECU,2009,135545.81250000000000000
rgdpna,ECU,2010,140324.20312500000000000
rgdpna,ECU,2011,151365.10937500000000000
rgdpna,ECU,2012,159905.06250000000000000
rgdpna,ECU,2013,167814.79687500000000000
rgdpna,ECU,2014,174173.07812500000000000
rgdpna,ECU,2015,174345.28125000000000000
rgdpna,ECU,2016,171596.93750000000000000
rgdpna,ECU,2017,176741.09375000000000000
rgdpna,EGY,1950,33741.81640625000000000
rgdpna,EGY,1951,34459.01171875000000000
rgdpna,EGY,1952,36787.14062500000000000
rgdpna,EGY,1953,38583.50390625000000000
rgdpna,EGY,1954,37542.62500000000000000
rgdpna,EGY,1955,37474.16796875000000000
rgdpna,EGY,1956,38145.13281250000000000
rgdpna,EGY,1957,39920.77343750000000000
rgdpna,EGY,1958,43713.53906250000000000
rgdpna,EGY,1959,45545.62500000000000000
rgdpna,EGY,1960,49033.71484375000000000
rgdpna,EGY,1961,51450.96875000000000000
rgdpna,EGY,1962,52492.96875000000000000
rgdpna,EGY,1963,54207.94921875000000000
rgdpna,EGY,1964,63644.36328125000000000
rgdpna,EGY,1965,66847.42187500000000000
rgdpna,EGY,1966,66646.15625000000000000
rgdpna,EGY,1967,66065.35156250000000000
rgdpna,EGY,1968,69693.95312500000000000
rgdpna,EGY,1969,75378.38281250000000000
rgdpna,EGY,1970,89582.27343750000000000
rgdpna,EGY,1971,92664.71875000000000000
rgdpna,EGY,1972,96236.75781250000000000
rgdpna,EGY,1973,96915.46093750000000000
rgdpna,EGY,1974,99324.29687500000000000
rgdpna,EGY,1975,104377.93750000000000000
rgdpna,EGY,1976,118686.04687500000000000
rgdpna,EGY,1977,127926.93750000000000000
rgdpna,EGY,1978,138056.85937500000000000
rgdpna,EGY,1979,152265.42187500000000000
rgdpna,EGY,1980,167417.32812500000000000
rgdpna,EGY,1981,173705.65625000000000000
rgdpna,EGY,1982,190914.96875000000000000
rgdpna,EGY,1983,220819.92187500000000000
rgdpna,EGY,1984,243342.82812500000000000
rgdpna,EGY,1985,259772.37500000000000000
rgdpna,EGY,1986,264950.87500000000000000
rgdpna,EGY,1987,285778.12500000000000000
rgdpna,EGY,1988,300926.43750000000000000
rgdpna,EGY,1989,318428.00000000000000000
rgdpna,EGY,1990,336947.09375000000000000
rgdpna,EGY,1991,354944.50000000000000000
rgdpna,EGY,1992,378595.93750000000000000
rgdpna,EGY,1993,389510.15625000000000000
rgdpna,EGY,1994,404888.06250000000000000
rgdpna,EGY,1995,423341.56250000000000000
rgdpna,EGY,1996,445006.71875000000000000
rgdpna,EGY,1997,469442.62500000000000000
rgdpna,EGY,1998,488333.31250000000000000
rgdpna,EGY,1999,518170.03125000000000000
rgdpna,EGY,2000,546064.68750000000000000
rgdpna,EGY,2001,565308.50000000000000000
rgdpna,EGY,2002,583316.43750000000000000
rgdpna,EGY,2003,601482.50000000000000000
rgdpna,EGY,2004,626268.50000000000000000
rgdpna,EGY,2005,654273.62500000000000000
rgdpna,EGY,2006,699051.00000000000000000
rgdpna,EGY,2007,748598.56250000000000000
rgdpna,EGY,2008,802170.37500000000000000
rgdpna,EGY,2009,839660.62500000000000000
rgdpna,EGY,2010,882879.93750000000000000
rgdpna,EGY,2011,898459.00000000000000000
rgdpna,EGY,2012,918460.50000000000000000
rgdpna,EGY,2013,938521.93750000000000000
rgdpna,EGY,2014,965888.43750000000000000
rgdpna,EGY,2015,1008117.31250000000000000
rgdpna,EGY,2016,1051936.50000000000000000
rgdpna,EGY,2017,1095920.37500000000000000
rgdpna,ESP,1950,123428.39062500000000000
rgdpna,ESP,1951,144200.39062500000000000
rgdpna,ESP,1952,151132.01562500000000000
rgdpna,ESP,1953,145855.62500000000000000
rgdpna,ESP,1954,165997.23437500000000000
rgdpna,ESP,1955,176011.39062500000000000
rgdpna,ESP,1956,189621.12500000000000000
rgdpna,ESP,1957,197973.96875000000000000
rgdpna,ESP,1958,206612.32812500000000000
rgdpna,ESP,1959,200996.67187500000000000
rgdpna,ESP,1960,224395.01562500000000000
rgdpna,ESP,1961,253232.31250000000000000
rgdpna,ESP,1962,280334.71875000000000000
rgdpna,ESP,1963,308478.68750000000000000
rgdpna,ESP,1964,325108.18750000000000000
rgdpna,ESP,1965,348444.65625000000000000
rgdpna,ESP,1966,375611.68750000000000000
rgdpna,ESP,1967,390833.93750000000000000
rgdpna,ESP,1968,415248.21875000000000000
rgdpna,ESP,1969,454627.50000000000000000
rgdpna,ESP,1970,472331.78125000000000000
rgdpna,ESP,1971,494292.71875000000000000
rgdpna,ESP,1972,534576.31250000000000000
rgdpna,ESP,1973,576211.62500000000000000
rgdpna,ESP,1974,608587.68750000000000000
rgdpna,ESP,1975,611887.50000000000000000
rgdpna,ESP,1976,632103.00000000000000000
rgdpna,ESP,1977,650045.68750000000000000
rgdpna,ESP,1978,659555.87500000000000000
rgdpna,ESP,1979,659829.87500000000000000
rgdpna,ESP,1980,674403.75000000000000000
rgdpna,ESP,1981,673510.37500000000000000
rgdpna,ESP,1982,681905.43750000000000000
rgdpna,ESP,1983,693975.93750000000000000
rgdpna,ESP,1984,706361.25000000000000000
rgdpna,ESP,1985,722758.93750000000000000
rgdpna,ESP,1986,746272.62500000000000000
rgdpna,ESP,1987,787669.31250000000000000
rgdpna,ESP,1988,827795.75000000000000000
rgdpna,ESP,1989,867753.68750000000000000
rgdpna,ESP,1990,900566.87500000000000000
rgdpna,ESP,1991,923495.31250000000000000
rgdpna,ESP,1992,932076.56250000000000000
rgdpna,ESP,1993,922462.25000000000000000
rgdpna,ESP,1994,944446.31250000000000000
rgdpna,ESP,1995,970489.37500000000000000
rgdpna,ESP,1996,996447.87500000000000000
rgdpna,ESP,1997,1033212.87500000000000000
rgdpna,ESP,1998,1077702.87500000000000000
rgdpna,ESP,1999,1126035.37500000000000000
rgdpna,ESP,2000,1185592.62500000000000000
rgdpna,ESP,2001,1233029.00000000000000000
rgdpna,ESP,2002,1268538.75000000000000000
rgdpna,ESP,2003,1308974.25000000000000000
rgdpna,ESP,2004,1350426.12500000000000000
rgdpna,ESP,2005,1400702.62500000000000000
rgdpna,ESP,2006,1459169.62500000000000000
rgdpna,ESP,2007,1514165.62500000000000000
rgdpna,ESP,2008,1531089.25000000000000000
rgdpna,ESP,2009,1476371.87500000000000000
rgdpna,ESP,2010,1476579.62500000000000000
rgdpna,ESP,2011,1461832.00000000000000000
rgdpna,ESP,2012,1419033.25000000000000000
rgdpna,ESP,2013,1394828.75000000000000000
rgdpna,ESP,2014,1414077.25000000000000000
rgdpna,ESP,2015,1465615.87500000000000000
rgdpna,ESP,2016,1512113.87500000000000000
rgdpna,ESP,2017,1557162.50000000000000000
rgdpna,EST,1990,21492.03515625000000000
rgdpna,EST,1991,19772.70507812500000000
rgdpna,EST,1992,15587.08984375000000000
rgdpna,EST,1993,14692.31347656250000000
rgdpna,EST,1994,14399.67285156250000000
rgdpna,EST,1995,15013.89941406250000000
rgdpna,EST,1996,15813.21582031250000000
rgdpna,EST,1997,17678.95703125000000000
rgdpna,EST,1998,18406.84570312500000000
